id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity
16,True,0,1,296,7,,6283,2018,9756,"Podunk, Nowheresville, Utah",[],[],en,2021-04-12 21:19:59,,Hey @ninjasexparty! If any of your number own a @Tesla  you can have SO MUCH FUN with it now!. . Well  more than you… https://t.co/yKbWDlzuX1,0.492,0.567
17,False,0,0,22,2,,2572,65,508,"Miami, FL","[94, 104, 115]","['butthole', 'bungholio', 'fingerbang']",en,2021-04-12 21:19:59,,Gizmodo: Tesla Owners  Say ‘Open Butthole’ and Get a Little Surprise.. https://t.co/UNetgC6mzw. #butthole #bungholio #fingerbang,-0.094,0.5
18,False,2,0,2930,40,,6110,4401,2128,"Wilmington, Delaware",[],[],en,2021-04-12 21:20:03,,RT @igor_os777: Huawei To Invest $1 Billion on Car Tech It Says Surpasses Tesla https://t.co/4fBmJIqhd8,0.0,0.0
19,False,0,1,11,0,,1177,69,464,,[],[],en,2021-04-12 21:20:03,,@AstroMCollins @SPACEdotcom @SpaceX Like Tesla  we’re looking at the future. Also panel gaps. https://t.co/IsxDZjobnC,0.0,0.125
20,True,0,4,132,4,,1998,252,2223,London Ontario,[],[],ca,2021-04-12 21:20:04,,@DimaZeniuk @Tesla @MercedesBenz @alex_avoigt @BabyTesla3 @EvaFoxU @Kristennetten @SawyerMerritt @WholeMarsBlog… https://t.co/nwhzlVtJZF,0.0,0.0
21,False,102,0,212,0,,8162,1232,20738,,[],[],es,2021-04-12 21:20:05,,RT @fernandezpablo: Twitter es ese lugar donde un chabón que te vende saludos grabados por 500 pesos le dice vendehumo a Musk. https://t.co…,0.0,0.0
22,False,0,1,10,0,,27,88,35,"Zurich, Switzerland",[],[],en,2021-04-12 21:20:08,,@smitchlovesfunq @TonySopranoCFA @808Drift @binance @Tesla correct,0.0,0.0
23,True,0,1,901,12,,132086,4708,112104,Los Angeles & Canada,[],[],en,2021-04-12 21:20:11,,@TheBlakeCheck @AutoTrader_com @Tesla @carsandbids @DougDeMuro Oh hell yeah you’ll love the M3P. I almost got one m… https://t.co/7915663R25,0.5,0.6
24,False,0,1,193,4,,2736,285,14078,"Portland, ME",[],[],en,2021-04-12 21:20:12,,Sentiment controls price. 60% of people still don't think $TSLA is worth more than legacy auto. https://t.co/eHYalhAd1J,0.4,0.3
25,False,1508,0,96,0,,1253,882,5286,Kenya ,[13],['Binance'],en,2021-04-12 21:20:13,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
26,False,0,0,392,15,,22491,1601,35285,,[],[],und,2021-04-12 21:20:14,,✌️🤓🔥😎👏💪 https://t.co/vIvF0tnp5r,0.0,0.0
27,True,0,1,278,1,,8445,568,22232,United Kingdom,[],[],en,2021-04-12 21:20:15,,@DJBurges @DimaZeniuk @Tesla @MercedesBenz @alex_avoigt @BabyTesla3 @EvaFoxU @Kristennetten @SawyerMerritt… https://t.co/lmCh0W9kYo,0.0,0.0
28,False,467,0,134,0,,272,173,320,"Waukee, IA",[],[],en,2021-04-12 21:20:15,,RT @elongateog: CHARITY BURN PARTY - RECAP. ❤️$250K to @acfusa . ❤️$250K to @TheOceanCleanup . ❤️$250K pledged to our roadmap partners. ✉️Excit…,0.0,0.0
29,False,7,90,1201,2,,27710,693,95088,Soufside ATL,[],[],en,2021-04-12 21:20:16,,This shit is ass. https://t.co/bcbnVrUtU3,-0.2,0.8
30,False,3,0,529,1,,4867,2909,4841,,[],[],en,2021-04-12 21:20:17,,RT @JEAcuraSucks: Tesla Supplier AU Optronics In Talks To Manufacture Car Displays In North America: Report https://t.co/wA56GKmQtX awesome…,0.0,0.0
31,False,2,0,22738,157,,460910,15427,236132,Libre pensadora,[],[],es,2021-04-12 21:20:18,,RT @ericahenriquezo: @ieguerrerop @CdeLuz1 @juanadiazchile @S_Shlosha @cecihormazabalm @robertuitero @uchile Eso es mentira: la ciencia no…,0.0,0.0
32,False,47,0,1,0,,62,50,13,,[130],['electricvehicles'],en,2021-04-12 21:20:19,,RT @CraigTBouchard: Xpeng &amp; NIO (&amp; Tesla) China’s EV Showdown: Tesla Rivalry with NIO &amp; Xpeng https://t.co/DyPQnMHQtF #electricvehicles #re…,0.0,0.0
33,False,4,23,4839,10,,79870,3655,68646,On Ya Mind. ,[],[],en,2021-04-12 21:20:20,"Place(_api=<tweepy.api.API object at 0x1910DE38>, id='2f5f5ba43ec2f5a9', url='https://api.twitter.com/1.1/geo/id/2f5f5ba43ec2f5a9.json', place_type='city', name='Hampton', full_name='Hampton, VA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1910DE38>, type='Polygon', coordinates=[[[-76.451006, 36.989568], [-76.273546, 36.989568], [-76.273546, 37.112225], [-76.451006, 37.112225]]]), attributes={})",Driving with my knees make me feel like I’m driving a Tesla.,0.0,0.0
34,False,5042,0,14631,66,,45189,3180,279341,"Brisbane, Queensland",[50],['Binance'],en,2021-04-12 21:20:20,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
35,False,0,0,1,0,,48,36,61,,[],[],en,2021-04-12 21:20:22,,@binance @FIREDANCEJULSW1 @Tesla $juld,0.0,0.0
36,False,13,0,233,2,,9798,536,11782,United Kingdom,[54],['Bitcoin'],en,2021-04-12 21:20:22,,RT @CryptoNewsYes: 💥💥💥 BREAKING: @TIME Is Now Holding #Bitcoin on its balance sheet. 😎🚀. . https://t.co/RPYgUdHxkg,0.0,0.0
37,False,12,0,580,5,,16116,513,29148,,[],[],en,2021-04-12 21:20:22,,RT @TesLatino: Head-up South Florida... ADAS Tesla job opening listed. https://t.co/TG3iDButZJ https://t.co/HR1KNNhbrQ,0.0,0.0
38,False,0,0,2,0,,4,11,1,,[],[],en,2021-04-12 21:20:23,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/FoxPOjZlFn,0.875,0.6
39,True,0,1,877,7,,22574,4991,64255,Two hours away from Tim Dodd. ,[],[],en,2021-04-12 21:20:24,,Let's see how well this FUD will Age  shall we? I saw this BS at School and if you wanna read this FUD for some rea… https://t.co/98ckRQBgJR,0.0,0.0
40,False,370,0,409,2,,14901,200,10076,,[],[],ja,2021-04-12 21:20:25,,RT @jk5ss: バイナンス爆上げありがとうございます！. . またまた資産が数十億増えました🤫. お金があるところにお金は集まって来ます。,0.0,0.0
41,False,7,0,5319,279,,381939,167,123402,New York City,[],[],en,2021-04-12 21:20:29,,RT @MorrisAnimal: Morris completed another successful transfer from Homeward Bound in New Jersey! Email us at adoptions@morrisanimalrefuge.…,0.46,0.702
42,False,2505,0,582,0,,5849,2279,10158,,[],[],en,2021-04-12 21:20:29,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
43,False,23,0,103,1,,698,863,2638,"Binghamton, NY",[],[],en,2021-04-12 21:20:29,,RT @RRRawlings: Day 5- How long do you want me to continue this @ElonMusk? I'm just getting warmed up,-0.05,0.4
44,False,0,0,116,3,,5404,275,1195,"Toronto, Ontario, Canada. GTA.",[],[],en,2021-04-12 21:20:29,,@elonmusk you need a motorhome RV and to make a Tesla van.,0.0,0.0
45,False,47,0,8,0,,168,77,75,,[130],['electricvehicles'],en,2021-04-12 21:20:31,,RT @CraigTBouchard: Xpeng &amp; NIO (&amp; Tesla) China’s EV Showdown: Tesla Rivalry with NIO &amp; Xpeng https://t.co/DyPQnMHQtF #electricvehicles #re…,0.0,0.0
46,True,0,1,2434,185,,23276,1778,32994,"Las Vegas, NV",[],[],en,2021-04-12 21:20:31,,@LasVegasLocally @TravelFanboy That's the plan. I remember hearing JJ of the plaza hotel talking about this. He dri… https://t.co/QnaqlCVytn,0.0,0.0
47,False,0,0,112,0,,2996,202,15168,,[],[],en,2021-04-12 21:20:31,,i wish https://t.co/iDz0fYZlD1,0.0,0.0
48,False,12,0,565,13,,10832,3515,1908,"41.883882,-87.657098",[],[],en,2021-04-12 21:20:32,,RT @TesLatino: Head-up South Florida... ADAS Tesla job opening listed. https://t.co/TG3iDButZJ https://t.co/HR1KNNhbrQ,0.0,0.0
49,False,5042,0,37,0,,102,610,77,Kingdom of Saudi Arabia,[50],['Binance'],en,2021-04-12 21:20:32,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
50,False,47,0,14,0,,304,99,125,İstanbul,[130],['electricvehicles'],en,2021-04-12 21:20:34,,RT @CraigTBouchard: Xpeng &amp; NIO (&amp; Tesla) China’s EV Showdown: Tesla Rivalry with NIO &amp; Xpeng https://t.co/DyPQnMHQtF #electricvehicles #re…,0.0,0.0
51,False,0,0,1219,48,,5430,2189,634,"Austin, TX","[30, 37, 45, 56, 69]","['Tesla', 'model3', 'autopilot', 'selfdriving', 'shorts']",fr,2021-04-12 21:20:37,"Place(_api=<tweepy.api.API object at 0x1910DE38>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1910DE38>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})",Tesla Model 3 Auto Pilot Tour #Tesla #model3 #autopilot #selfdriving #shorts https://t.co/yMJXkuzWPO via @YouTube,0.0,0.0
52,False,7,0,190,1,,5305,176,15245,atlanta,[],[],en,2021-04-12 21:20:37,,RT @SBGMarc: This shit is ass. https://t.co/bcbnVrUtU3,-0.2,0.8
53,False,1508,0,3,0,,11,28,12,,[13],['Binance'],en,2021-04-12 21:20:38,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
54,False,23,0,42,0,,2727,102,5199,🏖️...... 😎😎,[],[],en,2021-04-12 21:20:40,,RT @RRRawlings: Day 5- How long do you want me to continue this @ElonMusk? I'm just getting warmed up,-0.05,0.4
55,False,0,1,955,3,,64889,1620,74242,"Passo Fundo, Brasil",[],[],pt,2021-04-12 21:20:44,,Tesla pfvr vai a 150 reais nunca te pedi nada,0.0,0.0
56,False,1508,0,196,2,,4447,1947,7211,"Auckland, New Zealand",[13],['Binance'],en,2021-04-12 21:20:48,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
57,True,2,114,29286,229,,113982,4298,187673,Pacific ⬆️⬅️ ,[],[],en,2021-04-12 21:20:48,,@DimaZeniuk @Tesla @MercedesBenz @alex_avoigt @BabyTesla3 @EvaFoxU @SawyerMerritt @WholeMarsBlog @Dami_Kolz09… https://t.co/2SyueUCKH2,0.0,0.0
58,False,123,0,14,0,,417,35,1804,,"[18, 131]","['Doge', 'Doge']",en,2021-04-12 21:20:49,,RT @Dogecoinrich: #Doge is currently sitting around 7 cents. Imagine what that number will be after:. . •@Coinbase starts supporting #Doge. •@…,0.125,0.325
59,False,21,0,1079,16,,7260,2126,10010,"Wolverhampton, England",[],[],en,2021-04-12 21:20:50,,RT @RRRawlings: Day 5- We still have hope @elonmusk,0.0,0.0
60,False,0,0,5,0,,974,0,0,jaguarao,[],[],en,2021-04-12 21:20:51,,@binance @Tesla Hi do you want to win tron ​​how about 5 million every 5 minutes and too good come https://t.co/7LUlYBeBhs,0.75,0.5
61,False,23,0,268,0,,2395,1093,9148,monterrey,[],[],en,2021-04-12 21:20:55,,RT @RRRawlings: Day 5- How long do you want me to continue this @ElonMusk? I'm just getting warmed up,-0.05,0.4
62,False,0,1,841,8,,2082,274,8784,Meet with us👉🏻,[],[],en,2021-04-12 21:20:55,,@DefiningWealth If not Starbucks cold brew  we appreciate good pens and specifically:. Energel Needle Tip .07. . Tesla of pens 😂,0.05,0.8
63,False,696,0,539,0,,8828,523,24511,,[],[],en,2021-04-12 21:20:57,,RT @cz_binance: Trade stock tokens like $TSLA on @Binance  with zero-commission.,0.0,0.0
64,False,0,0,269,1,,22806,314,3583,DMV/NY,[],[],en,2021-04-12 21:20:59,,Maaaan lemme go on and order this Tesla,0.0,0.0
65,False,0,0,761,7,,130448,586,3677,"Atlanta, Ga",[],[],en,2021-04-12 21:21:01,,Battery building plants will expand the EV market. We need it. I’m tryna be in a Tesla within the next 5 years.,0.0,0.0
66,False,6,0,469,28,,12265,4734,27587,NININININNUL,[],[],en,2021-04-12 21:21:02,,RT @StockMKTNewz: Top 15 trending stocks on WallStreetBets over the 24 hours. . 1 Palantir $PLTR. 2 GameStop $GME. 3 Alibaba $BABA. 4 Tesla $TSL…,0.5,0.5
67,False,1,1,126,0,,443,1240,257,"Cagliari, Sardegna",[],[],es,2021-04-12 21:21:04,,Buy Tesla in binance. https://t.co/CxET31k2Jq,0.0,0.0
68,False,19,0,233,0,,4264,407,2535,Dhahran,[],[],ar,2021-04-12 21:21:05,,RT @CryptoForSA: • من دخل مجال العملات الرقمية المشفّرة اليوم، أو ما زال يفكّر... • ما زلت من الأوائل، وما زالت الفرص أمامك كبيرة جدًا جدًا…,0.0,0.0
69,False,0,1,134,0,,272,173,320,"Waukee, IA",[],[],en,2021-04-12 21:21:07,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/fyv8KTb86q,0.875,0.6
70,True,0,0,1,0,,369,26,193,,[],[],en,2021-04-12 21:21:07,,@samabuelsamid @Tweetermeyer You are discounting the effort involved in sensor fusion. On paper  more sensors look… https://t.co/Ga4tLLjCem,0.5,0.5
71,False,0,0,96,0,,1253,882,5286,Kenya ,[22],['Coinbase'],en,2021-04-12 21:21:10,,@binance @Tesla $Coin #Coinbase,0.0,0.0
72,False,0,2,831,10,,10175,386,23200,"Secret Pass, Mohave desert, AZ",[],[],en,2021-04-12 21:21:13,,@dsdavies1 @Tesla Haha. I know what you mean. We don’t use the SC’s often enough to deter us from getting an even cooler Tesla 😃,-0.037,0.496
73,False,0,1,18,0,,218,343,628,kolkata,[],[],in,2021-04-12 21:21:13,,@binance @Tesla $ROYA,0.0,0.0
74,False,1508,0,524,3,,2878,84,4886,Somewhere in the Universe,[13],['Binance'],en,2021-04-12 21:21:15,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
75,True,0,1,16,1,,761,123,10056,P2X-3YZ,[],[],en,2021-04-12 21:21:15,,@okyeppers @BLKMDL3 Oh really? And you have dedicated research to support your claim? At max rate my Tesla uses 48… https://t.co/cYkyFx0ynP,0.2,0.2
76,False,32,0,1897,1,,20946,1442,2574,🇬🇧🇺🇸🇨🇦,[],[],en,2021-04-12 21:21:16,,RT @AmandaCerny: I love it when my friends make friends with one another!!!! This is huge!,0.75,0.75
77,False,11357,0,13,0,,463,290,4563,,[60],['ineedatesla'],en,2021-04-12 21:21:19,,RT @Saweetie: My Tesla giveaway is still booming! 😛 Hashtag #ineedatesla and show me what car you gone be turning in when you win. I’ll be…,0.8,0.4
78,False,0,0,2015,10,,21864,677,2537,Malaysia,[],[],en,2021-04-12 21:21:20,,Will u buy tokenized stock tokens ? https://t.co/hlYmIEBA6z,0.0,0.0
79,True,0,0,975,2,,2031,99,2391,,[],[],und,2021-04-12 21:21:22,,@DimaZeniuk @BlanikZ @Tesla @MercedesBenz @alex_avoigt @BabyTesla3 @EvaFoxU @Kristennetten @SawyerMerritt… https://t.co/e3M6L5g2bn,0.0,0.0
80,False,2505,0,134,2,,1431,460,95,In the middle of nowhere,[],[],en,2021-04-12 21:21:23,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
81,False,0,1,973,5,,2653,246,5290,"Glasgow, Scotland",[],[],en,2021-04-12 21:21:23,,@INArteCarloDoss @ReutersBiz Ah of course! It was Tesla that was the subject of speculation as the next target.,-0.083,0.167
82,False,1508,0,2281,6,,6526,1105,11510,"Tallinn, Estonia",[13],['Binance'],en,2021-04-12 21:21:24,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
83,True,0,1,146,4,,4194,77,1147,Jwd,[],[],de,2021-04-12 21:21:26,,@gigafactory_4 Was die auf dem Tesla Gelände bauen ist privat.  Kommunal müssen Aufträge ausgeschrieben werden.  Zu… https://t.co/McJdFQ8May,0.0,0.0
84,False,1,3,7,0,,93,112,166,,[],[],und,2021-04-12 21:21:26,,@binance @Tesla $kin,0.0,0.0
85,False,9,0,1483,667,,25389,3260,27958,Switzerland,[],[],en,2021-04-12 21:21:30,,RT @HaileyLennonBTC: .⁦@TIME⁩ Joins ⁦@Tesla⁩ in Keeping Bitcoin on Its Balance Sheet 🔥  https://t.co/XqVWhXCUe7,0.0,0.0
86,False,5043,0,67,1,,5029,899,14683,,[50],['Binance'],en,2021-04-12 21:21:30,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
87,False,0,0,2757,17,,6822,1993,14845,"Bay Area, CA",[],[],en,2021-04-12 21:21:32,,@mgshuheb @cactus_capital @SawyerMerritt @elonmusk @Tesla @squawksquare @WholeMarsBlog @evobsession @Teslarati @TeslaOwnersUK Not sure yet 😀,-0.25,0.889
88,False,13,0,34,3,,346,504,254,"Morelos, México",[],[],en,2021-04-12 21:21:33,,"RT @tesla_lion: $TSLA ""The first Binance Stock Token to be listed is Tesla Inc. (TSLA). Trading for the TSLA/BUSD pair is scheduled to open…",0.25,0.333
89,False,47,0,0,0,,84,71,25,,[130],['electricvehicles'],en,2021-04-12 21:21:35,,RT @CraigTBouchard: Xpeng &amp; NIO (&amp; Tesla) China’s EV Showdown: Tesla Rivalry with NIO &amp; Xpeng https://t.co/DyPQnMHQtF #electricvehicles #re…,0.0,0.0
90,False,0,0,97,0,,1627,252,593,Nigeria,[],[],en,2021-04-12 21:21:37,,@binance @Tesla $mith,0.0,0.0
91,False,7,0,6,0,,54,36,97,,[],[],und,2021-04-12 21:21:39,,RT @StackerSatoshi: 😂😂😂,0.0,0.0
92,False,23,0,32,0,,1143,25,5968,United Kingdom,[],[],en,2021-04-12 21:21:41,,RT @Tesmanian_com: Tesla Model 3 Is March’s Best-Selling EV in Germany  Capturing 12.3% Market Share. . https://t.co/PyMpemqOaV,0.0,0.0
93,False,7,0,84,1,,2187,392,5584,,[74],['NFT'],en,2021-04-12 21:21:50,,RT @JustMvG: Wow binance listed $TSLA.. Let them both claim their $LTO art #NFT at @TheLTONetwork . . @realrickschmitz is still waiting,0.1,1.0
94,False,2505,0,936,11,,92066,1309,68321,,[],[],en,2021-04-12 21:21:53,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
95,False,15,0,13968,641,,10452,9670,13859,Cleveland,[134],['HM21'],en,2021-04-12 21:21:57,,RT @EvanKirstel: 4680 cells will start rolling off the assembly line in Berlin and Austin Gigafactories and new era of EVs will begin #HM21…,0.136,0.455
96,False,0,1,695,2,,46121,615,90963,,[],[],und,2021-04-12 21:21:59,,👀 https://t.co/8JBZ8YrIMl,0.0,0.0
97,True,0,0,1357,69,,24176,2640,41323,United Kingdom,[],[],en,2021-04-12 21:22:00,,@DimaZeniuk @Tesla @MercedesBenz @alex_avoigt @BabyTesla3 @EvaFoxU @Kristennetten @SawyerMerritt @WholeMarsBlog… https://t.co/wr99tS17Nq,0.0,0.0
98,False,0,2,504,2,,18179,385,65247,,[],[],en,2021-04-12 21:22:01,,Y’all get these ugly ass Tesla’s to drive 2 miles an hour on the damn road. Moveeee tf out the way.,-0.7,1.0
99,False,1508,0,71,0,,3952,1274,3013,"Liberation Ave, Freedom Land, ",[13],['Binance'],en,2021-04-12 21:22:03,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
100,False,0,0,218,8,,25210,72,315,"CA 91436, USA",[],[],en,2021-04-12 21:22:05,,Crypto exchange Binance launches Tesla (TSLA) token for fractional stock trading https://t.co/4xtz4KU3EO https://t.co/nMcX81xVlS,0.0,0.0
101,True,1,1,6133,40,,25267,1005,1486,"Buenos Aires, Argentina",[0],['Camper'],es,2021-04-12 21:22:05,,#Camper Denominado CyberLandr  este módulo plegable se integra a la caja sin alterar en nada su forma original. A p… https://t.co/qURaqQLmFO,0.375,0.75
102,False,1,0,126,0,,443,1240,257,"Cagliari, Sardegna",[],[],es,2021-04-12 21:22:10,,RT @Massimi58424786: Buy Tesla in binance. https://t.co/CxET31k2Jq,0.0,0.0
103,False,1508,0,10,0,,60,118,1,,[13],['Binance'],en,2021-04-12 21:22:12,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
104,False,26,0,2037,20,,42799,220,13342,,[],[],es,2021-04-12 21:22:12,,RT @_Elinvestigador: Esta es una captura de pantalla de un tuit del famoso CEO de Tesla: @elonmusk.. . En unos minutos el tuit fue eliminado…,0.0,0.0
105,False,0,0,224,203,,18494,1143,909,meolo,[],[],und,2021-04-12 21:22:14,,https://t.co/xXAGUcmuZM,0.0,0.0
106,False,0,0,430,1,,27032,306,224,"Georgia, USA",[],[],en,2021-04-12 21:22:16,,Y’all hype anything up bro. Stfu https://t.co/8dXgxCLNLq,0.0,0.0
107,False,0,0,64,0,,404,948,669,"Vancouver, British Columbia",[95],['Bitcoin'],en,2021-04-12 21:22:16,,Companies not named Tesla don't have the technical confidence to run their own node and accept #Bitcoin as payment.,0.3,0.55
108,False,0,0,5,0,,161,47,21,,[],[],en,2021-04-12 21:22:18,,TIME Joins Tesla in Keeping Bitcoin on Its Balance Sheet https://t.co/Rg4Q8IwZ1d https://t.co/Rg4Q8IwZ1d,0.0,0.0
109,False,134,0,488,0,,25604,558,42766,"Garland, TX",[],[],und,2021-04-12 21:22:20,,RT @Tylenopants: https://t.co/hUHpqRqLbS,0.0,0.0
110,False,2,3,2,0,,118,137,156,Mallorca,[],[],en,2021-04-12 21:22:21,,@binance @Tesla $SHIB to the moon,0.0,0.0
111,False,0,0,98,0,,775,335,2049,,[],[],ar,2021-04-12 21:22:22,,@salrashed خلال الفترة نفسها نمت ثروة مؤسس شركة Tesla إيلون ماسك، بنسبة مذهلة بلغت 558%.,0.0,0.0
112,False,5043,0,20,0,,1099,68,4573,,[50],['Binance'],en,2021-04-12 21:22:25,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
113,False,370,0,37,0,,684,42,708,千葉 ,[],[],ja,2021-04-12 21:22:27,,RT @jk5ss: バイナンス爆上げありがとうございます！. . またまた資産が数十億増えました🤫. お金があるところにお金は集まって来ます。,0.0,0.0
114,True,0,0,142,0,,1124,877,1033,,[],[],en,2021-04-12 21:22:27,,As Joe Biden Offers $174 Billion In Assistance For Business  Tesla And Other Electric Vehicle Stocks Grow… https://t.co/BLfs6TP0Al,-0.012,0.188
115,False,47,0,107,0,,242,386,173,,[130],['electricvehicles'],en,2021-04-12 21:22:29,,RT @CraigTBouchard: Xpeng &amp; NIO (&amp; Tesla) China’s EV Showdown: Tesla Rivalry with NIO &amp; Xpeng https://t.co/DyPQnMHQtF #electricvehicles #re…,0.0,0.0
116,False,11,0,206,7,,16798,659,1804,"Male', Maldives",[],[],en,2021-04-12 21:22:29,,RT @Reuters: Tesla rallies after Canaccord upgrades rating  says it is like Apple https://t.co/tWeLp4dg1I https://t.co/xY3Tjr61Im,0.0,0.0
117,False,5043,0,10,0,,62,62,232,,[50],['Binance'],en,2021-04-12 21:22:30,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
