id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity
34,False,0,4,4009,46,,30800,592,27863,Kusama/PolkaDot Ecosystem ,[],[],en,2021-04-12 19:19:16,,Let the bullrun start... NOW with papa @Tesla https://t.co/xmqj2yJ5X5,0.0,0.0
35,False,7,0,737,0,,2477,755,3134,Nairobi,[],[],en,2021-04-12 19:19:16,,RT @Franje__: Tesla now has a tradable token represent real shares of Tesla https://t.co/SHNcI8veNj,0.2,0.3
36,False,45,0,915,6,,27322,1286,10147,日本,"[65, 100, 113, 121]","['Tesla', 'Binance', 'BUSD', 'CTBot']",en,2021-04-12 19:19:17,,RT @MarkCrypto23: Users can buy as much as one-to-one share of a #Tesla share  with prices fixed in #Binance USD #BUSD.. . #CTBot Adrop Ram 1…,0.15,0.2
37,False,2455,0,2281,28,,166991,230,2829,Lagos,[],[],en,2021-04-12 19:19:18,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
38,True,0,0,129,51,,29245,389,12898,///park.agree.smashes,[6],['MustangMachE'],en,2021-04-12 19:19:18,,First #MustangMachE I see on the road. Not sure what to 🤔 yet. Feels Tesla-ish  not getting 🐎 vibes. Need to see an… https://t.co/ab01BxPyI3,0.0,0.611
39,False,15,0,852,17,,435,212,313,"İstanbul, Türkiye","[86, 95, 100, 110, 115, 127]","['bitcoin', 'btc', 'ethereum', 'eth', 'kriptopara', 'altcoin']",tr,2021-04-12 19:19:19,,RT @koinmedya_: Simpsonlar 11 Nisan’daki bölümünde Bitcoin fiyatını sonsuza gönderdi.. #bitcoin #btc #ethereum #eth #kriptopara #altcoin #ri…,0.0,0.0
40,False,45,0,76,0,,7418,82,6873,Nothing To See Here,"[65, 100, 113, 121]","['Tesla', 'Binance', 'BUSD', 'CTBot']",en,2021-04-12 19:19:23,,RT @MarkCrypto23: Users can buy as much as one-to-one share of a #Tesla share  with prices fixed in #Binance USD #BUSD.. . #CTBot Adrop Ram 1…,0.15,0.2
41,False,4987,0,3,0,,7,25,3,,[50],['Binance'],en,2021-04-12 19:19:24,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
42,False,12,0,96,1,,1435,117,4821,,[],[],en,2021-04-12 19:19:25,,RT @realSidhuJag: @binance @Tesla BCFN:CSE its the only one with coin @syscoin being traded on binance with company behind it that is publi…,-0.2,0.85
43,False,0,0,36870,1097,,37944,668,3486,"Vienna, Austria",[],[],de,2021-04-12 19:19:27,,@i_am_fabs Bzgl Infotainment im Mercedes: das hat ein augmented reality HUD was auch wirklich cool ist. Tesla hat _gar kein_ HUD.,0.35,0.65
44,False,0,1,51,1,,4105,44,2285,,[],[],en,2021-04-12 19:19:28,,Mind your business if you see me talking through a big ass tablet 😂 I’m doing hot girl shit on My Tesla cellphone,0.017,0.583
45,False,7,0,119,1,,620,520,1225,"London, England",[],[],en,2021-04-12 19:19:30,,RT @VampishBeef: This week!. . Dan Larimer  Yves La Rose  and Aaron Cox from Greymass sit down with Tesla Community voice  Warren Redlich  on…,0.222,0.619
46,True,0,0,4800,207,,11301,327,5342,"Pittsburgh, PA",[],[],en,2021-04-12 19:19:31,,Using synthetic tokens crypto now offers the ability to invest in the classical stock market with dividend distribu… https://t.co/1Dwk5GpOiA,0.05,0.0
47,False,0,0,33,0,,114,172,89,,[],[],en,2021-04-12 19:19:32,,@binance @Tesla Join us to our project . @mickalamasse1 @TACOSWAP1  . . https://t.co/ZedFhaXl9I,0.0,0.0
48,False,271,0,2671,28,,13977,3725,3533,"San Francisco, CA",[],[],en,2021-04-12 19:19:33,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
49,False,0,0,1,0,,227,8,27,,[64],['EFX'],en,2021-04-12 19:19:33,,@binance @Tesla Effect network pieces &amp;binance smart chain  #EFX$NFT#EFX_binance,0.214,0.643
50,False,271,0,414,25,,11806,631,10417,India,[],[],en,2021-04-12 19:19:34,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
51,False,9,0,4786,42,,28020,805,65917,"Sabadell, Catalunya.",[],[],pt,2021-04-12 19:19:34,,"RT @Tawil: Que a imagem que tem o PSOE dos seus votantes é um senhor de 60 anos com 4 apartamentos ""de herdança"" e que quer mudar o carro d…",0.0,0.0
52,False,1,0,245,3,,14381,249,12537,Portugal,[],[],en,2021-04-12 19:19:35,,RT @electricfelix: @Dr_Eco_EV There's several ways to look at it. Just take the e-2008 and the ID.4 together and they're outselling the Mod…,0.0,0.0
53,False,5,0,9,0,,117,121,1906,USA,[],[],en,2021-04-12 19:19:37,,"RT @SpacBobby: $TSLA - Tesla upgraded to Buy from Hold at Canaccord with analyst Jed Dorsheimer saying the company is positioned to ""attack…",0.0,0.0
54,False,140,0,85,1,,8597,562,2291,Je ne sais pas,[],[],es,2021-04-12 19:19:41,,RT @CarlosMaslaton: La mayor burla de la historia a la Reserva Federal  a la Comisión Nacional de Valores y al propio NASDAQ. Tesla cotizar…,0.0,0.0
55,True,0,3,73,5,,1035,210,47131,"Zalău, România",[],[],en,2021-04-12 19:19:41,,@SawyerMerritt I don't earn enough in my country to comfortably afford a Tesla but I'm very seriously considering a… https://t.co/tiNcLwzlxi,-0.011,0.722
56,False,0,0,0,0,,132,8,7,,[],[],no,2021-04-12 19:19:43,,@TrustWalletApp Tesla stock.,0.0,0.0
57,False,271,0,8092,416,,114145,8024,217368,"Pittsburgh, PA",[],[],en,2021-04-12 19:19:46,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
58,False,4987,0,434,0,,4221,513,10535,,[50],['Binance'],en,2021-04-12 19:19:51,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
59,False,4987,0,1938,49,,13795,1444,7988,The World,[50],['Binance'],en,2021-04-12 19:19:51,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
60,False,0,0,1,0,,108,225,96,,[],[],en,2021-04-12 19:19:52,,@Anya_jebiga @arbitrage_andy Including those in a Tesla with medical grade filtration hurtling along the highway!,0.0,0.0
61,False,0,0,229,0,,4187,502,20532,,[],[],pt,2021-04-12 19:19:54,,@nobufps no dia que eu tiver QUALQUER carro da Tesla eu vo realizar um puta sonho,0.0,0.0
62,True,0,0,2411,12,,1226,304,0,,"[0, 28, 34, 39, 44, 49, 55, 60, 68, 77, 82, 94, 102, 108]","['UNI', 'btc', 'eth', 'xrp', 'ada', 'doge', 'chz', 'ripple', 'bnb', 'eos', 'kriptopara', 'Crypto', 'holo', 'doge']",tr,2021-04-12 19:19:55,,#UNI de günün yükseleni.... . #btc  #eth #xrp #ada #doge #chz #ripple #bnb     #eos #kriptopara #Crypto #holo #doge… https://t.co/4JGsU7ETdk,0.0,0.0
63,False,0,1,461,8,,29258,1635,93783,Cali,[],[],en,2021-04-12 19:19:56,,Dang that's some wicked magic https://t.co/qKKUQK35aA,0.5,1.0
64,False,3,0,145,1,,467,93,280,"Vancouver, British Columbia","[77, 84, 93, 101]","['Tesla', 'Trading', 'Stocks', 'Markets']",en,2021-04-12 19:19:57,,RT @equitydotguru: What we're seeing from Tesla📈. @UnchartedFx . . $TSLA $TSLAQ. #Tesla #Trading #Stocks #Markets. . https://t.co/7zZzZuiUOd,0.0,0.0
65,False,4987,0,11,1,,104,168,164,Between Borders,[50],['Binance'],en,2021-04-12 19:19:57,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
66,False,45,0,181,1,,33407,3730,14081,Le Havre,[],[],fr,2021-04-12 19:19:58,,RT @EbibiGlass: on est pas pret le jour ou elon musk va inventer la roue  la il a inventer le tunnel https://t.co/TobPVmGL6s,0.0,0.0
67,False,8,0,181,1,,33407,3730,14081,Le Havre,[],[],fr,2021-04-12 19:19:58,,RT @Helautistic: Incroyable Elon Musk a crée le metro en plus polluants mdr https://t.co/gu5bh12zDu,0.0,0.0
68,True,0,0,394,8,,3558,62,30,"Milan, Italy",[],[],en,2021-04-12 19:19:59,,US STOCKS-S&amp;P 500  Dow dip ahead of earnings  inflation data.     * Tesla rises as Canaccord Genuity upgrades stock… https://t.co/6IC7HqI0mO,0.0,0.0
69,False,13,0,1,0,,807,49,1076,,[],[],en,2021-04-12 19:19:59,,RT @Shad_jaff29: @binance @Tesla this is the Tesla tokenized stock https://t.co/GF16XEegl9,0.0,0.0
70,False,60,0,181,1,,33407,3730,14081,Le Havre,[],[],fr,2021-04-12 19:19:59,,RT @mercicitron: wow une voiture qui roule dans un tunnel goudronné  merci elon pour ce mode de transport du futur 😍 https://t.co/0rsvYIVViu,0.1,1.0
71,False,0,3,9,0,,456,30,1088,,[],[],en,2021-04-12 19:20:04,,@binance @Tesla Please check this 💎  $Lead 🔥. @LeadWallet 👀 https://t.co/e0ByuEOxIL,0.0,0.0
72,False,0,0,1298,11,,4891,501,7930,The Black Cube of Saturn,[],[],en,2021-04-12 19:20:05,,@PolkadotPePe @Tesla Fren do you see $Link 10x by EOY?,0.0,0.0
73,False,0,0,67,4,,8011,92,0,"Boston, MA",[],[],en,2021-04-12 19:20:06,,Tesla rallies after Canaccord upgrades rating  says it’s like Apple https://t.co/GV2ubOIA2y https://t.co/5ZXbGOk07a,0.0,0.0
74,False,271,0,39309,762,,17767,189,39780,0x,[],[],en,2021-04-12 19:20:06,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
75,False,271,0,193,2,,557,1614,1627,"England, United Kingdom",[],[],en,2021-04-12 19:20:06,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
76,False,0,0,13,0,,45,138,87,,[],[],en,2021-04-12 19:20:07,,fin du game https://t.co/9G3pKHwSze,-0.4,0.4
77,False,70,0,96,5,,4753,134,608,Rio Rancho,[],[],en,2021-04-12 19:20:08,,RT @verge: Tesla is burning its solar roof customers with a huge price increase https://t.co/41eZPOXDIQ https://t.co/kwpTT29VnA,0.4,0.9
78,False,0,0,35,0,,117,78,505,Tebulosmta,[],[],en,2021-04-12 19:20:09,,"""You will live to see man-made horrors beyond your comprehension."" -Nikola Tesla https://t.co/BowPG5TWQz",0.136,0.5
79,False,0,0,16,0,,328,230,259,Valpo,[],[],es,2021-04-12 19:20:10,,@binance @Tesla Como adquirirla?,0.0,0.0
80,True,0,0,1,0,,55,9,8,,[],[],en,2021-04-12 19:20:12,,As Joe Biden Offers $174 Billion In Assistance For Business  Tesla And Other Electric Vehicle Stocks Grow… https://t.co/E0jlbv8cFC,-0.012,0.188
81,False,4987,0,426,2,,1571,771,1152,Indonesia,[50],['Binance'],en,2021-04-12 19:20:13,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
82,False,568,0,1599,21,,123683,1826,226289,Tesla-Deutschland,[],[],en,2021-04-12 19:20:15,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
83,True,0,0,7,0,,17,9,2,,[],[],en,2021-04-12 19:20:15,,@elonmusk @Tesla why don't we have multi Destination In the car navigation system  not just for Superchargers this… https://t.co/bliMaUzkNP,0.0,0.0
84,False,271,0,1965,222,,15958,1101,12498,Paris area,[],[],en,2021-04-12 19:20:17,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
85,False,2455,0,174,0,,44,5000,52,,[],[],en,2021-04-12 19:20:17,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
86,False,0,0,3,0,,30,29,26,london uk,[],[],en,2021-04-12 19:20:18,,@binance @Tesla cant find it,0.0,0.0
87,True,0,0,350,0,,517,1274,14,Türkiye,[],[],en,2021-04-12 19:20:20,,@MOIUNH @LanaCryptob @DocumentingBTC In November 2016  Tesla acquired SolarCity  thus entering the solar photovolta… https://t.co/9381VsPMn1,0.0,0.0
88,False,1463,0,130,6,,1869,964,5129,,[13],['Binance'],en,2021-04-12 19:20:21,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
89,True,0,0,10448,23,,100634,5327,241825,Stockholm / Skåne,[],[],sv,2021-04-12 19:20:23,,@peterandersson1 Återger bara en sammansmältning av vad MÅNGA andra har rapporterat. Det är eldelen av fordonen som… https://t.co/ijc9Qul6pE,0.0,0.0
90,True,0,1,9101,221,,36576,4315,40210,France,[],[],fr,2021-04-12 19:20:25,,@djokeller_LP Tesla exploite des installations de recharges pour véhicules électriques et il se trouve que… https://t.co/7ySemw6VsB,0.0,0.0
91,False,0,0,4,0,,79,23,127,,[],[],en,2021-04-12 19:20:26,,@binance @Tesla Wowwww buy people much as you can 🎉🎉🎉🎉,0.2,0.2
92,False,0,1,1,0,,10,20,9,,[],[],en,2021-04-12 19:20:27,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/rjYU983hMv,0.875,0.6
93,False,0,6,563,3,,1428,261,2622,,[],[],en,2021-04-12 19:20:30,,Update: my appointment was for next Monday and now I better get a Lamborghini https://t.co/xtqGKEwmmz,0.25,0.25
94,False,1463,0,46,1,,1060,135,1194,"Fort Lauderdale, FL",[13],['Binance'],en,2021-04-12 19:20:31,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
95,False,0,7,988,10,,35714,707,75365,614 media ,[],[],en,2021-04-12 19:20:35,"Place(_api=<tweepy.api.API object at 0x19AEDE38>, id='3df0e3eb1e91170b', url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', place_type='city', name='Columbus', full_name='Columbus, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x19AEDE38>, type='Polygon', coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]]), attributes={})",Bro I need the Tesla wheels https://t.co/ALc8DOMMbq,0.0,0.0
96,False,56,0,85,16,,8780,231,7,,[],[],en,2021-04-12 19:20:37,,RT @CoinMarketCap: .@Binance has announced that it is foraying into the world of tokenized stocks — with @Tesla becoming the first to be li…,0.35,0.592
97,False,41,0,2436,3,,2009,2584,21211,"South Africa, Port shepstone",[],[],en,2021-04-12 19:20:38,,RT @alifarhat79: There are two types of traders. . 1- the ones who held Tesla and Bitcoin . . 2- the ones who held Enron and Lehman Brothers,0.0,0.0
98,False,4987,0,115,4,,660,226,1284,,[50],['Binance'],en,2021-04-12 19:20:39,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
99,False,271,0,145,0,,1016,1644,1890,,[],[],en,2021-04-12 19:20:39,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
100,False,20,0,2310,28,,6139,406,13299,대한민국 경기도,[],[],en,2021-04-12 19:20:39,,RT @garyblack00: Cybertruck remains biggest potential upside surprise to analysts’ mean 2022 EPS of $6.10.  If $TSLA can deliver 200K Cytru…,-0.156,0.844
101,False,568,0,780,5,,43690,2055,18511,New Meridian,[],[],en,2021-04-12 19:20:42,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
102,False,0,1,10,0,,176,32,214,,[],[],en,2021-04-12 19:20:42,,@Tesla Looks like a Movie Theatre,0.0,0.0
103,False,0,1,1792,48,,9292,223,268,,[],[],en,2021-04-12 19:20:42,,Tesla Option Alert: Fri $820 Calls Sweep (5) near the midpoint: 675 @ $0.53 vs 12784 OI; Earnings 4/26 After Close Ref=$701.28. $TSLA,0.1,0.4
104,True,1,4,32,0,,183,77,915,online,[84],['NFT'],en,2021-04-12 19:20:44,,@SynlesChyld @binance @Tesla @TheLTONetwork I wish I had them hahaha - Are you into #NFT's ? Those can be claimed b… https://t.co/4USRmi2ptK,0.2,0.4
105,False,0,0,3628,72,,10654,1848,50500,Decentraland,[],[],und,2021-04-12 19:20:44,,https://t.co/ZAQwEiu43g https://t.co/YTbHKxcMrM,0.0,0.0
106,False,568,0,5123,147,,93051,1883,3930,,[],[],en,2021-04-12 19:20:44,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
107,False,931,0,896,2,,144688,883,76545,"Louisville, CO",[],[],en,2021-04-12 19:20:47,,RT @ValaAfshar: My proceeds from PayPal were $180m. I put $100m in SpaceX  $70m in Tesla and $10m in Solar City. . . I had to borrow money fo…,0.0,0.0
108,False,115,0,201,4,,2773,924,17482,"Pensacola, FL",[],[],en,2021-04-12 19:20:47,,RT @rice_fry: We recently got some insight into how Tesla is going to replace radar in the recent firmware updates + some nifty ML model te…,0.0,0.25
109,False,0,0,2,0,,10,65,5,,[],[],en,2021-04-12 19:20:49,,@binance @Tesla apple,0.0,0.0
110,True,0,1,1540,116,,68546,5001,68364,Cloud N.09,[],[],en,2021-04-12 19:20:50,,... just imagine if Nicola Tesla was alive  and people who needed electricity would just call out on his services w… https://t.co/ErcvyoZY01,0.1,0.4
111,True,0,0,826,4,,21051,598,14721,"San Diego, CA",[],[],en,2021-04-12 19:20:51,"Place(_api=<tweepy.api.API object at 0x19AEDE38>, id='a592bd6ceb1319f7', url='https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json', place_type='city', name='San Diego', full_name='San Diego, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x19AEDE38>, type='Polygon', coordinates=[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]), attributes={})",Driving in Del Mar like: . Tesla  Tesla  Maserati  high end BMW’s  . Rolls Royce  Lamborghini SUV  more Tesla’s and R… https://t.co/KW2oNCHXbn,0.33,0.52
112,True,0,2,749,10,,37040,1154,139221,"Round Rock, TX",[],[],en,2021-04-12 19:20:52,,@TeslaChillMode @Tesla @i1Tesla @marc_benton @BLKMDL3 @IanPavelko @CovelloMassimo @omg_tesla Hmmm  essplain please … https://t.co/dmRvS1qTlG,0.0,0.0
113,False,0,0,291,14,,10306,863,14212,Le Sud - Narbonne,[],[],fr,2021-04-12 19:20:52,,@thib_audd Je comprend pas 😅 tu as une Peugeot que tu met a jour et tu vas avoir une Tesla ?,0.0,0.0
114,False,0,1,10,0,,176,32,214,,[],[],en,2021-04-12 19:20:54,,@Tesla I own all of them,0.6,1.0
115,False,23,0,180,1,,33797,239,16909,,[],[],es,2021-04-12 19:20:56,,RT @Alzado36: Captura de pantalla de un twitt del famoso CEO de Tesla Elon Musk.. . En unos minutos el tuit fue eliminado por él mismo. . . ¿Sa…,0.0,0.0
116,False,0,0,6,0,,22,84,86,,[],[],und,2021-04-12 19:20:57,,@binance @Tesla @vilajoin,0.0,0.0
117,False,1,0,280,4,,40138,387,44003,"Santiago, Chile",[19],['Podcast'],es,2021-04-12 19:21:00,,RT @DiarioBitcoin: #Podcast Escucha todo lo que sabemos en 05:52. https://t.co/SVIJnsicfH,0.0,0.0
118,False,54,0,664,30,,4883,1117,1857,United States of Hypocrisy,[],[],en,2021-04-12 19:21:01,,RT @GRDecter: It’s starting! Stocks will start trading 24/7 and we can finally stop pretending companies sleep on weekends. . https://t.co/q…,0.0,0.55
119,True,0,0,112,0,,190,123,627,,[0],['Bitcoin'],en,2021-04-12 19:21:03,,#Bitcoin is now my biggest holding.. . 2) $TSLA Tesla Motors. 3) $NIO Nio Limited. 4) $PLTR Palantir Technologies . . Why… https://t.co/A1DlPYWS5d,-0.071,0.143
120,False,0,0,359,2,,188,3536,4273,HTX,[],[],und,2021-04-12 19:21:03,,https://t.co/Sy6aZzOnQ9,0.0,0.0
