id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity
11,False,8,176,34154,324,,4312,194,4107,,[88],['Tesla'],en,2021-04-12 18:18:37,,https://t.co/HMfmDNwcH6 - Tesla Stock To $1 071 (+50% from here): Analyst 🚀. . NEW. . $TSLA #Tesla @Tesla https://t.co/KHqiXZ7n3C,0.136,0.455
12,False,280,0,353,0,,2496,661,3668,,[],[],es,2021-04-12 18:18:38,,"RT @EPInforma: Alejandra Matus: . . ""Nuestros millonarios no han inventado la cura del cáncer tampoco han inventado un ingenio tecnológico co…",0.0,0.0
13,False,4218,0,17011,3,,68406,9322,78474,Suite •,[],[],en,2021-04-12 18:18:42,,RT @Tesla: Backseat views from Model Y. . 📸 by loghi007 on Instagram https://t.co/4ss4Hns7fn,0.0,0.0
14,True,0,0,1168,10,,2668,351,1108,Latinoamérica ,[50],['China'],es,2021-04-12 18:18:44,,🚘 Más del 200% aumentaron las ventas de @Tesla en #China en Marzo  siguiendo la línea de lo que sucede también en… https://t.co/FGM5ndu5sK,0.0,0.0
15,False,2426,0,223,3,,28240,3716,28485,"Philippines, City",[],[],en,2021-04-12 18:18:45,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto. https://t.co/vnhhFYKHVf,0.2,0.2
16,False,33,0,86,1,,1684,292,9232,Germany,[],[],en,2021-04-12 18:18:48,,RT @alex_avoigt: The most sold car in 🇦🇹 Austria in March is the Model 3. https://t.co/52BTXl9dX2 https://t.co/rRrBUXRPHI,0.5,0.5
17,False,4962,0,5,0,,14984,25,12,,[50],['Binance'],en,2021-04-12 18:18:50,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
18,True,0,5,315,5,,38519,404,15303,"Lemont, IL",[],[],en,2021-04-12 18:18:50,,@thelauracoates Now I always recommend Tesla's  but here is another reason. Tesla's have cameras all over the car a… https://t.co/fgC4iK5saG,0.0,0.0
19,False,4962,0,1223,16,,8720,5001,8992,United States,[50],['Binance'],en,2021-04-12 18:18:54,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
20,False,2,0,13455,1233,,130028,1,123504,"Soho, London, UK",[],[],en,2021-04-12 18:18:55,,RT @valeria_mrtnez: Looking to speak to an analyst with expertise in the automotive industry for a story on Tesla's success in China  the w…,0.3,0.0
21,False,0,0,142,12,,8625,250,9310,The Pacific Plate,[],[],en,2021-04-12 18:18:59,,i don’t... does tesla understand how buttholes work? https://t.co/uKMtT5QPKp,0.0,0.0
22,False,17,0,585,6,,19875,1305,37882,España,[],[],es,2021-04-12 18:18:59,,RT @harryelsocio: Comprarte un Tesla y ponerle tu pegatina de la discoteca Penélope de Benidorm. Eso es tener clase. https://t.co/c0AP3bleVq,0.0,0.0
23,True,0,1,1,0,,97,43,25,"California, USA",[],[],en,2021-04-12 18:19:02,,@AlexSibila My experience was on average  1 minute wait for pump to be free  3 minutes to walk in to pay if the mac… https://t.co/ycCUGbgJQw,0.125,0.6
24,False,1,0,766,4,,2916,441,46090,"Clearwater, FL",[],[],en,2021-04-12 18:19:04,,RT @HisandHersTesla: @SnazzyQ @MustTrustInMusk Why do you have to be that guy Quinn? Just to rile up Tesla fans. As a Tesla owner yourself…,0.0,0.0
25,False,280,0,278,6,,13321,713,21170,"Santiago, Chile",[],[],es,2021-04-12 18:19:06,,"RT @EPInforma: Alejandra Matus: . . ""Nuestros millonarios no han inventado la cura del cáncer tampoco han inventado un ingenio tecnológico co…",0.0,0.0
26,True,0,2,117,2,,4296,527,1463,United States,[],[],en,2021-04-12 18:19:09,,@TeslaChillMode @Tesla @i1Tesla @marc_benton @BLKMDL3 @IanPavelko @CovelloMassimo @omg_tesla Warranty. You can also… https://t.co/4uFpycIoiS,0.0,0.0
27,False,3,31,7137,94,,22972,389,22061,"Madrid, Spain",[],[],ca,2021-04-12 18:19:13,,Tesla Model 3 ⚡️🚗⚡️ MODIFICADO https://t.co/7Ro39SuC2l via @YouTube,0.0,0.0
28,False,12,0,89,3,,13836,111,4514,Sector ZZ9 Plural Z alpha ,[],[],en,2021-04-12 18:19:15,,RT @iliketeslas: The only way  and l mean THE ONLY way you will see the next Tesla is if you see the next Elon. Many people told me Apple w…,0.031,0.531
29,True,1,5,298,6,,15910,184,5124,,[38],['vrs'],en,2021-04-12 18:19:16,,@binance @Tesla Do NOT put @versarien #vrs on. I haven’t finished moving my money around. Thankfully it’s flying un… https://t.co/KUVOCZ8D4c,0.0,0.0
30,False,0,1,131,0,,98,348,12305,Abuja,[],[],en,2021-04-12 18:19:17,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/LtrewRge5T,0.875,0.6
31,False,68,0,1,0,,12,29,7,,[],[],en,2021-04-12 18:19:18,,"RT @Bloqport: Starting today  you can trade Tesla $TSLA as a tradable stock token on Binance:. . ""Binance announce the official launch of its…",0.0,0.1
32,False,0,0,1563,10,,21802,894,40688,Global,[],[],en,2021-04-12 18:19:18,,@stevenmarkryan @Tesla This is rockin too https://t.co/2yAgNDrUTp,0.0,0.0
33,False,0,4,34,0,,15,311,38,,[],[],en,2021-04-12 18:19:20,,@binance @Tesla Can you do this for https://t.co/fhqkz9e01s as well?,0.0,0.0
34,False,0,0,451,2,,210059,5000,5475,"London, England","[0, 16, 30]","['GlobalTechNews', 'BreakingNews', 'BloombergTechnology']",und,2021-04-12 18:19:21,,#GlobalTechNews #BreakingNews #BloombergTechnology  https://t.co/drBKMXI4CK,0.0,0.0
35,False,0,1,202,4,,6512,4,22,,[],[],en,2021-04-12 18:19:25,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/rTv0DVz8aG,0.875,0.6
36,False,0,0,49,1,,1144,310,82,"Baltimore, MD","[41, 54, 63]","['INVESTINYOU', 'partner', '15YearsofMiley']",fr,2021-04-12 18:19:26,,@MileyCyrus @CashApp $Noellionaire Tesla #INVESTINYOU #partner #15YearsofMiley,0.0,0.0
37,False,14,0,99,1,,6025,3214,9354,London,[],[],en,2021-04-12 18:19:28,,RT @orthereaboot: New $TSLA SUA lawsuit alleging that Tesla knows there's a problem  has come up with half-baked solutions for the problem …,0.136,0.455
38,True,0,1,134,2,,1887,145,5089,Norway,[],[],en,2021-04-12 18:19:29,,@marc_benton @28delayslater @omg_tesla @BLKMDL3 @TeslaChillMode @Tesla @i1Tesla @IanPavelko @CovelloMassimo I am wa… https://t.co/pnkqW8ZjBq,0.0,0.0
39,True,2,11,64970,821,,100926,567,13773,DEN|BOG|SCL|COR,[96],['Podcast'],es,2021-04-12 18:19:30,,🔊 Binance ahora permite el comercio fraccional de acciones tokenizadas de Tesla  sin comisiones. #Podcast… https://t.co/qfdVFOkfBI,0.0,0.0
40,False,1,5,20,0,,322,30,915,United States,"[79, 89]","['ElonMusk', 'AMC']",en,2021-04-12 18:19:31,,@TradesTrey @elonmusk @ApesTogetherDoc I’ll buy A Tesla  I’m due for a new car #ElonMusk #AMC,0.006,0.415
41,False,4962,0,226,2,,833,189,866,Mars,[50],['Binance'],en,2021-04-12 18:19:32,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
42,False,1,0,43,0,,8150,415,8774,,[],[],en,2021-04-12 18:19:33,,RT @hikingskiing: I just don’t believe that batteries is a constraint for Tesla because they have been aware of this challenge every waking…,0.25,0.25
43,False,1,0,512,14,,21092,1976,10870,"Alcobendas, España",[],[],es,2021-04-12 18:19:34,,RT @motorpuntoes: Filtrado el Xpeng P5  el ultratecnológico sedán que viene a por el Tesla Model 3. . https://t.co/aW4RBsoJvy. . @XpengMotors #…,0.0,0.0
44,False,114,0,2924,39,,38799,1929,100510,,[],[],en,2021-04-12 18:19:38,,RT @rice_fry: We recently got some insight into how Tesla is going to replace radar in the recent firmware updates + some nifty ML model te…,0.0,0.25
45,False,3,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],en,2021-04-12 18:19:38,,RT @adrFinance: Good morning to all  except those who think Tesla will not get to $1 000.. . $TSLA. @elonmusk . @tesla,0.7,0.6
46,True,0,0,871,7,,22739,2563,71488,Belgium,[],[],en,2021-04-12 18:19:40,,@bburnworth If Tesla comes up with a radical solo robotaxi EV which uses much less material - 1/5th  let's say  the… https://t.co/A8xA51EYUo,-0.167,0.067
47,False,4,0,110,0,,1175,398,5329,"Puerto Rico, USA",[],[],en,2021-04-12 18:19:42,,RT @LangZyne: All my money is in $AMC &amp; $GME... on a side note... can someone lend me some money to cover my rent?,0.0,0.0
48,False,0,0,235,2,,3946,666,1254,Aquí,[],[],es,2021-04-12 18:19:42,,Si binance se pone agresivo en la oferta de este tipo de tokens bittrex y uphold tendrán que apurar el tranco https://t.co/5igbTERhx6,0.0,0.0
49,True,0,1,51,10,,135,139,33,"Manhattan, NY",[25],['Webull'],en,2021-04-12 18:19:43,"Place(_api=<tweepy.api.API object at 0x19B4DE38>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x19B4DE38>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",Participate in the April #Webull wheel event to win awesome prizes! 4000 shares of TSLA stocks are waiting to be cl… https://t.co/ujMJBWvjUA,0.9,0.7
50,True,0,8,24,0,,15,27,26,,[],[],en,2021-04-12 18:19:44,,The first publicly tradable equity in the form of a Binance stock token will be Tesla  the share price of which cur… https://t.co/jh8b2xQeHB,0.125,0.2
51,False,1,1,3057,1,,22252,3180,36657,"Lagos, Nigeria",[],[],und,2021-04-12 18:19:45,,@binance @Tesla @Olakunle_17,0.0,0.0
52,False,0,0,418,1,,1096,61,195,"Kırklareli, Türkiye",[],[],tr,2021-04-12 18:19:46,,@ProfDemirtas Hocam Tesla tokenlarının Türkiye için erişime açılmaması hakkında düşünceniz nedir? Binance global dahi açmadı.,0.0,0.0
53,False,2426,0,245,3,,612,2254,647,"Denton, TX",[],[],en,2021-04-12 18:19:46,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto. https://t.co/vnhhFYKHVf,0.2,0.2
54,False,31,0,10933,152,,1173532,0,7025,,[],[],en,2021-04-12 18:19:46,,RT @Tesmanian_com: Tesla Is ‘The Brand in energy’ as $TSLA Upgraded to Buy at Canaccord  PT Boosted 155% to $1 071. . https://t.co/veCL12Q9M6,0.0,0.0
55,False,19,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],ja,2021-04-12 18:19:47,,RT @us_stock_invest: $TSLA Tesla Buy評価に引き上げ📈. 目標株価は1 071ドルに引き上げ📈. . Canaccord Genuity analyst Jed Dorsheimer upgraded Tesla to Buy from Hold w…,0.0,0.0
56,False,0,0,4,0,,83,163,7,,[],[],tr,2021-04-12 18:19:48,,BELI SAHAM TESLA DI BINANCE MARKET https://t.co/hHw6d62BMC via @YouTube,0.0,0.0
57,False,0,2,217,6,,3592,374,545,,[],[],en,2021-04-12 18:19:53,,@binance @Tesla I have a missing deposit in USD . Someone can answer me !!!! I want my money credited in my account . Case #4992041,-0.488,0.05
58,False,2,1,6275,396,,1650550,862,34850,StocksLand 💶💵💷,"[14, 52, 62, 68]","['options', 'call', 'put', 'Tesla']",en,2021-04-12 18:19:53,,$TSLA 715 000 #options contracts traded so far; 69% #call 31% #put. #Tesla,0.1,1.0
59,False,0,1,19,0,,293,215,53,,[],[],en,2021-04-12 18:19:53,,@binance @Tesla List @Terracredit,0.0,0.0
60,False,0,0,23,0,,518,111,67,,[],[],en,2021-04-12 18:19:55,,@rsspx @binance @Tesla Says today but i cant find it on binance,0.0,0.0
61,False,0,1,1223,16,,8720,5001,8992,United States,[],[],en,2021-04-12 18:19:56,,@binance @Tesla This is altogether a new use case of blockchain and crypto currency...thanks @binance @cz_binance,0.136,0.455
62,True,0,2,32,0,,2168,69,1908,Earth,[],[],en,2021-04-12 18:19:57,,@Nobody_Really7 @_bennettm_ @28delayslater They have to. Just like when Tesla unveiled the model X  they put tape o… https://t.co/8qtUCnyC5f,0.0,0.0
63,False,0,1,1550,61,,129559,5004,67141,,[],[],en,2021-04-12 18:20:01,,Could just have a Tesla ICO instead.... https://t.co/aR6e0jyhw0,0.0,0.0
64,False,554,0,1110,323,,58465,4567,8280,Universal,[],[],en,2021-04-12 18:20:03,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
65,False,2,0,21,0,,608,135,543,"Montevideo, Uruguay","[115, 124]","['Podcast', 'DiarioBitcoin']",es,2021-04-12 18:20:04,,RT @DiarioBitcoin: 🔊 Binance ahora permite el comercio fraccional de acciones tokenizadas de Tesla  sin comisiones. #Podcast #DiarioBitcoin…,0.0,0.0
66,False,127,0,16,0,,140,53,253,,[21],['Binance'],es,2021-04-12 18:20:04,,RT @Binance_Spanish: #Binance Lanza Stock-Tokens sin comisiones 🤩. . Binance se complace en anunciar el lanzamiento oficial de sus Stock-Toke…,0.0,0.0
67,False,2426,0,53,0,,513,746,21711,,[],[],en,2021-04-12 18:20:04,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
68,True,0,1,1298,11,,4891,501,7930,The Black Cube of Saturn,[],[],en,2021-04-12 18:20:06,,@PolkadotPePe Love electric and Tesla... my only gripe is the tech for the batteries is gonna be complete ass compa… https://t.co/XMzV34p9Lf,0.2,0.667
69,False,0,0,96,0,,1888,99,4194,,[],[],und,2021-04-12 18:20:07,,https://t.co/ZmkUof5dUg https://t.co/0ovpv0JVzz,0.0,0.0
70,False,4962,0,105,0,,984,482,2064,"Teocuitatlán de Corona, Jalisc",[50],['Binance'],en,2021-04-12 18:20:07,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
71,False,0,0,3,0,,23,40,51,,[],[],en,2021-04-12 18:20:08,,@Marvinpena112 @_Sir_Chasington @binance @Tesla i earn daily 500 dollars with binance earn. can you do better?,0.25,0.25
72,False,151,0,53,0,,1994,314,15740,,[37],['PautaLibre'],es,2021-04-12 18:20:10,,"RT @El_Ciudadano: Alejandra Matus en #PautaLibre frente al Ranking de Forbes que reveló a los más ricos del 2020:. . ""Nuestros millonarios no…",0.0,0.0
73,False,0,0,127,0,,23,93,7,,[16],['VanCat'],und,2021-04-12 18:20:11,,@binance @Tesla #VanCat,0.0,0.0
74,False,1,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],en,2021-04-12 18:20:13,,RT @hackteen: @lawmaster Man bnb going bazooka . Tesla fractional stock listed $tsla  meaning  coinbase $coin will be listed,0.0,0.0
75,False,0,0,4,0,,37,42,29,,[],[],en,2021-04-12 18:20:20,,@binance @Tesla Safemoon,0.0,0.0
76,False,0,2,19,0,,293,215,53,,[],[],en,2021-04-12 18:20:21,,@binance @Tesla List $Credit @Terracredit,0.0,0.0
77,False,0,0,301,1,,1177,529,5645,"Batavia, IL",[],[],en,2021-04-12 18:20:22,,Damn  I’m fast. https://t.co/RgTF2BDzfW,0.2,0.6
78,False,1445,0,15546,24,,1850,38,357,,[13],['Binance'],en,2021-04-12 18:20:23,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
79,False,1641,0,89,1,,2528,212,4804,"Châteaubriant, France",[],[],fr,2021-04-12 18:20:23,,RT @TeufeurSoff: Bon  le budget est passé de 20k à 40k.. . Une tesla? https://t.co/IYzGz0f3YI,0.0,0.0
80,False,0,0,9,0,,317,47,790,,[],[],en,2021-04-12 18:20:24,,@binance  why I can’t find Tesla token on UK binance ????,0.0,0.0
81,False,150,0,38,0,,767,210,738,,[],[],en,2021-04-12 18:20:24,,RT @_bennettm_: In this Hummer EV ad  there's a Tesla wall connector in the background 💀 https://t.co/yJbdQ7e8Uq,0.0,0.0
82,False,1445,0,4,0,,37,42,29,,[13],['Binance'],en,2021-04-12 18:20:25,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
83,False,1,0,371,0,,437,4,132,Blockchain ,[],[],en,2021-04-12 18:20:27,,RT @izaiknewton1st: Are you Scared of RUGPULLs? Do u wish to invest? But Scared!. If I told you there's a rugproof launchpad for both ETH an…,0.0,0.0
84,False,1,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],ja,2021-04-12 18:20:28,,RT @stock_hold: テスラ $TSLA の次回決算発表は4/26(月)マーケット終了後になりました。. 半導体不足の情勢で納車台数が予想を上回った力をチェックしたいですね。とにかく決算までは保有します。. https://t.co/q7dmeUKI5v,0.0,0.0
85,False,0,2,189,0,,127,12,107,"4524 N. 7th St., Phoenix, AZ ",[],[],und,2021-04-12 18:20:29,,🤯 https://t.co/V6B2FA5mN5,0.0,0.0
86,False,0,0,18,0,,31,103,1564,"Petaling, Selangor",[],[],en,2021-04-12 18:20:29,,Thank you @binance &amp; @cz_binance for this opportunity. THANK YOU THANK YOU THANK YOU!!!! https://t.co/OuenSQysFu,0.0,0.0
87,True,0,0,745,9,,21710,1989,83230,At home or in the garage....🙄,[],[],en,2021-04-12 18:20:29,,@AEONde @alex_avoigt @MercedesBenz Yeah I got that. But I'd rather have an options list of things I want than barel… https://t.co/VYyrVAOW9X,0.0,0.0
88,False,4962,0,23102,407,,30317,525,18951,Bangalore,[50],['Binance'],en,2021-04-12 18:20:32,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
89,False,1,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],nl,2021-04-12 18:20:33,,RT @bradsferguson: $TSLA 🔥🔥🔥 https://t.co/DcVMUbFqRA,0.0,0.0
90,False,151,0,97,0,,6935,353,9718,,[37],['PautaLibre'],es,2021-04-12 18:20:34,,"RT @El_Ciudadano: Alejandra Matus en #PautaLibre frente al Ranking de Forbes que reveló a los más ricos del 2020:. . ""Nuestros millonarios no…",0.0,0.0
91,False,0,0,22850,54,,91462,22726,122,"For now, Earth",[],[],en,2021-04-12 18:20:35,,How Binance’s Tesla stock token launch will inspire a surge in new traders. . https://t.co/iU8DcQP60X,0.136,0.455
92,False,10,0,875,2,,22709,578,720,"Accra, Ghana",[],[],en,2021-04-12 18:20:35,,RT @edudzi_: I should just go ahead and open a Tesla office in Ghana and wait for Tesla to occupy it.,0.0,0.5
93,False,9,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],en,2021-04-12 18:20:36,,RT @cfromhertz: $TSLA Tesla's battery innovations cell design &amp; auto structural integration will widen its lead over rivals  Canaccord Genu…,0.0,0.0
94,False,0,0,55,0,,623,71,9959,"Bavaria, Germany",[],[],en,2021-04-12 18:20:39,,some background how Teslas neural net runs FSD https://t.co/QDmi2QpowI,0.0,0.0
95,False,4962,0,554,0,,3104,844,31245,"Federal Capital Territory, Nig",[50],['Binance'],en,2021-04-12 18:20:39,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
96,True,0,0,443,0,,5109,196,5,macapá (:,[],[],en,2021-04-12 18:20:40,,@MOIUNH @LanaCryptob @DocumentingBTC In November 2016  Tesla acquired SolarCity  thus entering the solar photovolta… https://t.co/ILa69tS4Hz,0.0,0.0
97,True,0,1,21,0,,462,49,967,,[],[],en,2021-04-12 18:20:41,,@TradesTrey @elonmusk @ApesTogetherDoc Elon help apes fight short sellers? Apes buy more tesla's and bitcoin with t… https://t.co/547niSMut1,0.25,0.4
98,False,1,0,62,7,,16445,26,7041,Tesla station on Mars,[],[],en,2021-04-12 18:20:42,,RT @MyStockNewsfeed: Tesla's AI is about to get better  and not just for Full Self-Driving . . $TSLA. . https://t.co/gZRhgtDEAu,0.425,0.525
99,False,27,0,33,0,,1136,392,1282,,[],[],en,2021-04-12 18:20:42,,RT @BusinessInsider: Tesla will surge 58% from current levels with improved battery supply set to drive an $8 billion energy business  Cana…,0.0,0.4
100,False,0,4,257,1,,25556,418,11887,,[],[],en,2021-04-12 18:20:42,,@ADeVonJohnson Lolol buddy talking like Tesla will make a car but won’t know how to shut it off,0.8,0.8
101,False,0,0,56,0,,1579,384,4547,"Elizabeth, NJ",[],[],und,2021-04-12 18:20:43,,@binance @VictoriaQWeaver @Tesla https://t.co/lFHXw5VDji,0.0,0.0
102,True,0,6,4580,58,,26932,1000,96955,Earth and 1 day Mars,[],[],en,2021-04-12 18:20:46,,@TeslaChillMode @Tesla @i1Tesla @marc_benton @BLKMDL3 @IanPavelko @CovelloMassimo @omg_tesla Tesla is now doing thi… https://t.co/brOtuAeUiK,0.0,0.0
103,False,0,6,259,0,,3279,795,8058,Bikini bottom,[],[],it,2021-04-12 18:20:47,,@ForzaHorizon Gimmie a Tesla or the new corvette,0.136,0.455
104,False,4962,0,81,0,,592,322,767,Decentralized,[50],['Binance'],en,2021-04-12 18:20:47,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
105,False,25,0,64,0,,641,787,3364,,[],[],en,2021-04-12 18:20:48,,RT @Anbessa100: Saving every pattern in your memory gives you the key into the future. . I see correlations of . . $XRP and $BNB . . $BNB and $TE…,0.0,0.562
106,False,9,0,496,7,,7633,224,41447,,[],[],en,2021-04-12 18:20:50,,RT @BarkMSmeagol: They likely made the decision to use the Tab 4 when designing the vehicle. So it takes them 6-7 years to bring it to mark…,0.0,1.0
107,False,583,0,5604,19,,21867,2764,17786,Caracas,[],[],es,2021-04-12 18:20:51,,RT @mar1alexandrady: Ay Mafe privilegio es ser sobrino de Elon Musk y poder probar los nuevos prototipos de Tesla.. . Subir una foto de mi em…,0.0,0.0
108,False,1,17,1069,8,,8979,300,29506,"Los Angeles, CA",[],[],en,2021-04-12 18:20:53,,This is just too hilarious. Nobody would ever notice with that yellow tape over the Tesla logo right? 🤣 https://t.co/iaYddDjkRP,0.262,0.512
109,False,23,0,490,6,,269,310,355,"Portland, Oregon",[],[],en,2021-04-12 18:20:56,,"RT @jpr007: Tesla unveils standalone inverter  ""completing"" home solar product line-up | RenewEconomy https://t.co/q8duTsswzd",0.0,0.0
110,False,0,0,72,0,,1067,743,693,India,[],[],en,2021-04-12 18:20:57,,Binance Launches Tesla Stock Token https://t.co/fke7U8oq8L https://t.co/fke7U8oq8L,0.0,0.0
111,False,0,0,156,4,,6458,1050,5207,"Gorakhpur, India",[],[],en,2021-04-12 18:20:57,,@binance @Tesla Apple,0.0,0.0
112,True,0,1,5147,76,,50737,4918,0,"California, USA","[0, 28, 93]","['Tesla', 'Technical', 'candle']",en,2021-04-12 18:20:59,,#Tesla $TSLA Has An Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral;… https://t.co/LIIPXcS3IS,0.0,0.1
113,False,2,0,27,0,,202,150,1138,"Sacramento, CA",[105],['Hashgraph'],en,2021-04-12 18:21:02,,RT @cafox71: @elonmusk do you have capability to reprogram @SpaceXStarlink satellites to include @hedera #Hashgraph nodes? That would be aw…,0.0,0.0
114,False,0,0,17,0,,52,86,131,"Seattle, WA",[],[],en,2021-04-12 18:21:04,,@CryptoFish420 @binance @Tesla That’s wild,0.1,0.4
115,False,0,0,24,0,,621,318,559,"Lampung Selatan, Lampung",[],[],in,2021-04-12 18:21:05,,@coinvestasi @nadineawal44 @binance @Tesla ApA sama di ftx dengan binance jika  listing jgn ngadi2,0.0,0.0
116,True,1,0,1309,1,,85116,816,124175,"Abuja, Nigeria",[],[],en,2021-04-12 18:21:06,,Tesla stock is the first to be tokenized on binance we will be adding this to the discussion tonight on Twitter spa… https://t.co/uBYUdlFJKS,0.25,0.333
117,False,4,0,194,1,,9889,1211,9127,el valle - ccs,[],[],es,2021-04-12 18:21:06,,RT @Decrypt_ES: Binance lanza token de acciones de Tesla https://t.co/DMWZe4TUXk,0.0,0.0
118,False,0,0,6,0,,493,13,265,,[],[],en,2021-04-12 18:21:07,,@binance @Tesla One another big step in Crypto Universum.. . Binance is changing World Trading Order!. . Yea - that is what we need! Great!,0.5,0.425
119,False,0,0,302,0,,2876,938,16219,"İstanbul, Türkiye",[],[],tr,2021-04-12 18:21:09,,@BURAKGERCEK İlginç  zamanla bu alanda çok ilerlemeler olur gibi geliyor . Birgün gecenin üçünde tesla satıp ereğli alacağız belki de:),0.5,1.0
