id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity
23,True,0,0,367,0,,109,833,8,Bienvenida ♥♥,[],[],en,2021-04-12 19:49:15,,@MOIUNH @LanaCryptob @DocumentingBTC In November 2016  Tesla acquired SolarCity  thus entering the solar photovolta… https://t.co/KV5SvuQlPE,0.0,0.0
24,False,311,0,70,0,,687,89,134,Dublin,[],[],en,2021-04-12 19:49:16,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
25,False,1426,0,2,0,,395,61,2687,,[],[],en,2021-04-12 19:49:16,,RT @ValaAfshar: If you want to find the secrets of the universe  think in terms of energy  frequency and vibration.. . —Nikola Tesla https://…,0.0,0.0
26,False,98,0,946,34,,39740,427,3207,Mar del Plata,[],[],es,2021-04-12 19:49:16,,RT @fernandezpablo: Twitter es ese lugar donde un chabón que te vende saludos grabados por 500 pesos le dice vendehumo a Musk. https://t.co…,0.0,0.0
27,False,311,0,855,0,,966,512,971,Netherlands,[],[],en,2021-04-12 19:49:17,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
28,False,5001,0,44,4,,293,62,274,"Paris, France",[50],['Binance'],en,2021-04-12 19:49:18,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
29,False,0,0,1917,39,,121435,1894,60388,"South West, England",[],[],und,2021-04-12 19:49:19,,https://t.co/9uQ6qmmL1K https://t.co/4Rz1iaWM3O,0.0,0.0
30,False,311,0,0,0,,7,1,6,,[],[],en,2021-04-12 19:49:19,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
31,False,572,0,356,2,,24973,174,5050,ur moms closet,[],[],en,2021-04-12 19:49:19,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
32,True,0,0,793,2,,1455,435,1723,,[],[],en,2021-04-12 19:49:19,,I wish the media would stop saying EV revolution is coming due to climate change. Sure  that helps climate.A Tesla… https://t.co/nfnj6iVDx6,0.188,0.632
33,False,0,0,29,0,,340,439,256,The Land of Asymmetric Bets,[24],['DeFi'],en,2021-04-12 19:49:20,,Here we go...welcome to #DeFi https://t.co/POMbSBL67e,0.0,0.0
34,False,37,0,296,2,,14060,3361,9656,,[],[],en,2021-04-12 19:49:21,,RT @Joshuajammes: I’ve made a decent chunk of change with $GME &amp; $AMC by doing the complete opposite of what the media says lol https://t.c…,0.267,0.442
35,False,162,0,436,7,,22459,190,17591,Liverpool,[],[],en,2021-04-12 19:49:22,,RT @_bennettm_: In this Hummer EV ad  there's a Tesla wall connector in the background 💀 https://t.co/yJbdQ7e8Uq,0.0,0.0
36,False,311,0,5,0,,81,76,561,,[],[],en,2021-04-12 19:49:23,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
37,False,0,2,15000,621,,45330,2048,3859,,[],[],und,2021-04-12 19:49:24,,https://t.co/Kzk6RvP6tk,0.0,0.0
38,False,8,0,660,13,,128994,941,686503,,[],[],en,2021-04-12 19:49:25,,RT @mslopatto: yikes https://t.co/DusktU1Oku https://t.co/t562bRjTAP,0.0,0.0
39,False,0,1,320,1,,2308,248,1093,,[],[],en,2021-04-12 19:49:26,,Why won’t @elonmusk and @Tesla just notice me already,0.0,0.0
40,False,70,0,9,0,,334,96,824,,[],[],en,2021-04-12 19:49:30,,RT @verge: Tesla is burning its solar roof customers with a huge price increase https://t.co/41eZPOXDIQ https://t.co/kwpTT29VnA,0.4,0.9
41,False,111,0,763,0,,10304,3632,301028,Neverland,[],[],da,2021-04-12 19:49:31,,RT @arabasevdasi__: Tesla Roadster 🥵 https://t.co/AJBIdR6L3F,0.0,0.0
42,True,0,0,22,1,,534,90,875,,[],[],en,2021-04-12 19:49:31,,@theotherkyle @elonmusk Called insurance agent. He said none of the underwriters he works with would do it. He said… https://t.co/RcwQLPVNV3,0.0,0.0
43,False,0,0,13,0,,294,23,748,Jamaica,[],[],en,2021-04-12 19:49:32,,@binance @Tesla Trying to but @binance thinks I’m a us resident when I’m not but I don’t want to loose my account  any help?,-0.077,0.269
44,False,0,0,2,0,,537,21,24,"Texas, USA",[],[],en,2021-04-12 19:49:32,,@Chrischael @illyr1ans @ElonsWorld @Tesla @elonmusk Is the cyber truck expected to weight over 3 500 kg?,-0.1,0.4
45,False,0,1,1824,15,,23301,1573,34614,"Gaylord, MI",[],[],en,2021-04-12 19:49:35,,@325Gerbils I invested in Tesla this morning.,0.0,0.0
46,False,311,0,812,2,,26457,814,7168,00745,[],[],en,2021-04-12 19:49:36,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
47,False,459,0,32,0,,1083,635,3801,"Buenos Aires, Argentina",[],[],en,2021-04-12 19:49:36,,RT @elongateog: CHARITY BURN PARTY - RECAP. ❤️$250K to @acfusa . ❤️$250K to @TheOceanCleanup . ❤️$250K pledged to our roadmap partners. ✉️Excit…,0.0,0.0
48,True,3,0,8973,136,,13535,4032,1182,World,[20],['Concours'],fr,2021-04-12 19:49:37,,Dernières Heures ☘️. #Concours  🔥. Gagnez une superbe casquette Harley Davidson 🧢. Pour participer : . Cite ce tweet av… https://t.co/fXZHFwEoQc,0.0,0.0
49,False,20,0,10,0,,301,55,3815,"Seattle, WA",[],[],en,2021-04-12 19:49:41,,RT @isyourguy: the year is 2092. elon69hodlr tries to pay 1000 eth for an nft of a dinosaur from barney doing the ahegao face. they acciden…,-0.1,0.4
50,True,11,81,1408,17,,9331,1006,11336,,[],[],en,2021-04-12 19:49:45,,“Canaccord Genuity analyst told CNBC the way that Tesla looks at solving problems is fundamentally different.. . ‘Tes… https://t.co/0A1f9L1NYQ,0.0,0.6
51,False,0,15,1932,17,,10484,1623,43507,"England, United Kingdom",[],[],und,2021-04-12 19:49:46,,@binance @Tesla $VRA,0.0,0.0
52,False,5000,0,50,2,,391,383,1142,,[50],['Binance'],en,2021-04-12 19:49:47,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
53,False,311,0,106,2,,275,646,50,,[],[],en,2021-04-12 19:49:47,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
54,False,0,0,18,0,,237,118,1071,ur mom,[],[],en,2021-04-12 19:49:50,,@flcnhvy That ain’t Tesla red that’s red solo cup red tf outta here,0.0,0.0
55,True,1,1,8,0,,51,28,219,,[],[],en,2021-04-12 19:49:51,,@CryptoJournoAu should I throw my Tesla bag into $link? I mean i already planned on holding it 5+ years.. but if li… https://t.co/ug90YXroUM,-0.312,0.688
56,False,0,1,30,0,,238,46,578,,[],[],en,2021-04-12 19:49:55,,@binance @Tesla Which Is the right $TSLA to buy? https://t.co/4Fy45El0Z5,0.286,0.536
57,False,312,0,2,0,,34,7,105,,[],[],en,2021-04-12 19:49:55,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
58,False,312,0,1,0,,13,42,17,,[],[],en,2021-04-12 19:49:56,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
59,False,696,0,587,5,,13391,1652,113027,,[],[],en,2021-04-12 19:49:56,,RT @cz_binance: Trade stock tokens like $TSLA on @Binance  with zero-commission.,0.0,0.0
60,False,0,0,136,3,,2759,227,2175,"Moonburg, Germany",[],[],en,2021-04-12 19:49:57,,@TheCryptoDog @binance @Tesla U mean $nice? What stock is that🤪,0.144,0.844
61,False,312,0,102,0,,779,530,38,"East, England",[],[],en,2021-04-12 19:49:58,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
62,False,312,0,1,0,,31,5,33,,[],[],en,2021-04-12 19:49:58,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
63,False,312,0,4,0,,18,50,15,,[],[],en,2021-04-12 19:50:00,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
64,True,0,1,844,21,,28392,1054,12549,Everywhere,[],[],en,2021-04-12 19:50:03,,@akramsrazor @bensun0 Akram  I can tell you one thing as an engineer my desire to work at Tesla far outweighs my de… https://t.co/JDlh1EXXuI,0.1,1.0
65,False,52,0,5,0,,749,110,431,,[],[],en,2021-04-12 19:50:03,,RT @ashwsbreal: Tesla has made $32 million per day from just holding bitcoin.,0.0,0.0
66,False,0,3,635,7,,24,279,23,Sweden,[],[],en,2021-04-12 19:50:03,,Interesting interview with the CEO of $HPS.A regarding supplying $TSLA with transformers: https://t.co/zDXnIWd6Q9,0.5,0.5
67,False,2466,0,394,7,,85347,1203,98162,"Texas, USA",[],[],en,2021-04-12 19:50:05,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
68,True,0,0,6,0,,15,64,19,,[],[],en,2021-04-12 19:50:12,,Don't get burned by quick solar quotes... Our process gives you exact pricing so you know before you make a deposit… https://t.co/Aui4ZMfpvB,0.292,0.375
69,False,0,0,869,7,,87313,447,107839,narnia,[],[],und,2021-04-12 19:50:14,,@binance @Tesla @Ditochachi,0.0,0.0
70,False,312,0,0,0,,4,9,4,,[],[],en,2021-04-12 19:50:15,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
71,True,0,1,1860,172,,2514,637,1067,"Oakland, CA",[],[],en,2021-04-12 19:50:16,,After months of back and forth  signing an agreement  and submitting for permits  @tesla told us over the weekend … https://t.co/albsG8MBxK,0.0,0.0
72,False,2,0,246,2,,2099,313,5406,,[50],['Tesla'],en,2021-04-12 19:50:16,,RT @TeslaOracle_com: Sometime in the near future  #Tesla production vehicles will no more need a 'radar' for Full Self-Driving  hence will…,0.05,0.394
73,False,312,0,63,0,,644,128,2103,,[],[],en,2021-04-12 19:50:16,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
74,False,1475,0,20,0,,188,184,186,,[13],['Binance'],en,2021-04-12 19:50:17,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
75,False,0,0,434,0,,12914,467,28960,⛪️,[],[],en,2021-04-12 19:50:18,,Riding in a Tesla . I feel like I’m in a spaceship ⛪️,0.0,0.0
76,False,6,0,36,2,,190,121,162,,"[32, 69, 93]","['Informationsökonomie', 'Automobilindustrie', 'Tesla']",de,2021-04-12 19:50:19,,RT @IdGuZdA: Der Umbruch in die #Informationsökonomie startet in der #Automobilindustrie mit #Tesla als Vorboten. Warum  erklärt @AndreasBo…,0.0,0.0
77,False,5,19,110816,574,,87760,24418,55,,[],[],en,2021-04-12 19:50:20,,Tesla is burning its solar roof customers with a huge price increase  https://t.co/yVCYDUZR1u,0.4,0.9
78,False,2,0,405,2,,1389,1181,774,,[],[],ro,2021-04-12 19:50:20,,RT @_Xandero_: @elonmusk $sparta @SpartanProtocol  imagine a synthetic $Tesla share 🙏🏻🚀,0.0,0.0
79,False,312,0,12,0,,63,83,92,,[],[],en,2021-04-12 19:50:23,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
80,True,0,0,7,0,,606,85,2046,,[],[],en,2021-04-12 19:50:24,,@torquenewsauto @JohnGoreham @driversside @Ford That isn’t Tesla? Better odds Tesla will deliver more Cyber Trucks… https://t.co/V3LPIvypkP,0.5,0.5
81,True,0,0,3431,38,,8814,4948,32914,Internet,[],[],en,2021-04-12 19:50:25,,The cheeky Tesla Easter egg you'll either love or hate (Creative Bloq). . (Image credit: Tesla/Electric Car Home)Mirt… https://t.co/MObATuLDu2,0.067,0.833
82,False,20,0,285,3,,17824,145,18362,,[],[],es,2021-04-12 19:50:27,,RT @wesrqo: Si manejas un Tesla robado  se convierte en un Edison?. 🤔🤔,0.0,0.0
83,False,116,0,73,0,,3501,1307,6177,,[],[],en,2021-04-12 19:50:29,,RT @rice_fry: We recently got some insight into how Tesla is going to replace radar in the recent firmware updates + some nifty ML model te…,0.0,0.25
84,False,459,0,7,0,,102,164,99,,[],[],en,2021-04-12 19:50:30,,RT @elongateog: CHARITY BURN PARTY - RECAP. ❤️$250K to @acfusa . ❤️$250K to @TheOceanCleanup . ❤️$250K pledged to our roadmap partners. ✉️Excit…,0.0,0.0
85,True,0,0,5,0,,32,30,67,,[],[],en,2021-04-12 19:50:32,,@elongateog is a cryptocurrency dedicated to charitable giving: we donated $750K THIS WEEK! They're giving away a T… https://t.co/zQEHBQ4GK5,0.75,0.8
86,False,19,0,19,0,,274,308,241,,[46],['Bitcoin'],en,2021-04-12 19:50:34,,RT @decryptmedia: TIME Joins Tesla in Keeping #Bitcoin on Its Balance Sheet . ► https://t.co/mAG6I43Wph https://t.co/oSZ7zK3zmX,0.0,0.0
87,False,312,0,24,0,,1089,218,973,,[],[],en,2021-04-12 19:50:34,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
88,False,162,0,835,7,,17129,4547,18970,Bermuda Triangle,[],[],en,2021-04-12 19:50:34,,RT @_bennettm_: In this Hummer EV ad  there's a Tesla wall connector in the background 💀 https://t.co/yJbdQ7e8Uq,0.0,0.0
89,False,5000,0,82,0,,403,313,265,,[50],['Binance'],en,2021-04-12 19:50:38,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
90,False,5000,0,676,12,,56402,5001,39002,JAKARTA,[50],['Binance'],en,2021-04-12 19:50:38,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
91,False,312,0,15,0,,145,27,1300,,[],[],en,2021-04-12 19:50:39,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
92,False,0,0,12,0,,88,89,77,,[],[],en,2021-04-12 19:50:40,,@binance @Tesla Coinbase,0.0,0.0
93,False,276,0,196,8,,17234,241,45331,Liberland,[],[],en,2021-04-12 19:50:42,,RT @NeerajKA: TIME is holding bitcoin https://t.co/DqN9DnWyVU,0.0,0.0
94,False,0,11,2108154,4615,,28982,2740,54195,nyc,[],[],en,2021-04-12 19:50:45,,@drewroz @hankgreen @Tesla i just went from tesla to a legacy brand (i needed a 4x4) and wow.  the lead tesla has with ui/ux is unreal,0.1,1.0
95,False,312,0,0,0,,29,2,68,,[],[],en,2021-04-12 19:50:45,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
96,False,95,0,1125,73,,104680,1556,60156,Pennsylvania,[],[],en,2021-04-12 19:50:46,,RT @akunnachux: 9ja's total budget since 2015 is about $170bn. By contrast  this man - Elon Musk- is worth $170bn! @cenbank: crypto currenc…,0.188,0.425
97,False,46,0,94,0,,5127,475,3379,,"[65, 100, 113, 121]","['Tesla', 'Binance', 'BUSD', 'CTBot']",en,2021-04-12 19:50:50,,RT @MarkCrypto23: Users can buy as much as one-to-one share of a #Tesla share  with prices fixed in #Binance USD #BUSD.. . #CTBot Adrop Ram 1…,0.15,0.2
98,True,1,23,3171,72,,8280,1193,4978,"₿itcoinVegan, Mars","[39, 79]","['vegans', 'Tesla']",en,2021-04-12 19:50:51,,I started out turning vegetarians into #vegans  so it’s not hard to orange 💊 a #Tesla bull.. . They all know what the… https://t.co/qVjN8JKcDR,0.146,0.542
99,False,111,0,108,0,,62,100,1311,"Antalya, Türkiye",[],[],da,2021-04-12 19:50:52,,RT @arabasevdasi__: Tesla Roadster 🥵 https://t.co/AJBIdR6L3F,0.0,0.0
100,False,312,0,1,0,,11,2,6,,[],[],en,2021-04-12 19:50:52,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
101,False,572,0,592,0,,2826,182,3725,Houston Texas ,[],[],en,2021-04-12 19:50:52,,RT @Rainmaker1973: You can actually kind of 'suction' plasma with a Tesla coil and a syringe helped by a nail [source and full video: https…,0.475,0.725
102,False,459,0,24,0,,1089,218,973,,[],[],en,2021-04-12 19:50:52,,RT @elongateog: CHARITY BURN PARTY - RECAP. ❤️$250K to @acfusa . ❤️$250K to @TheOceanCleanup . ❤️$250K pledged to our roadmap partners. ✉️Excit…,0.0,0.0
103,False,111,0,3,0,,119,79,101,,[],[],da,2021-04-12 19:50:53,,RT @arabasevdasi__: Tesla Roadster 🥵 https://t.co/AJBIdR6L3F,0.0,0.0
104,True,0,1,606,11,,5914,850,20698,"Austin, TX",[],[],en,2021-04-12 19:50:54,,@ElonsBrain @Frozenwalkway @elonmusk @vincent13031925 @Tesla This actually helped solidify sales at my previous com… https://t.co/7zpkBVu2Wv,-0.083,0.133
105,False,58,0,301,10,,26377,1124,51616,"Miami, FL",[],[],en,2021-04-12 19:50:54,,RT @SawyerMerritt: BREAKING: Based on this reservation tracker  estimated net Cybertruck reservations have just surpassed 1 Million for the…,0.0,0.0
106,False,35,0,1855,31,,41609,2150,1803,"Guadalajara, Jalisco, México.",[],[],es,2021-04-12 19:50:57,,RT @Radioalfalfa: 💯 🚗👩‍🦽 TESLA  UNA MARAVILLA QUE SE PREOCUPA POR LOS DISMINUIDOS FÍSICOS!! 👌👍👏👏👏👏👏👏.  https://t.co/vCeYwzKlhL,0.0,0.0
107,True,0,1,19,0,,425,36,402,"Mersin, Türkiye",[],[],en,2021-04-12 19:50:57,,@binance @Tesla BİTTORRENT will add strength to its power very soon ... will add value to its value ... this rise w… https://t.co/beUF8fWdrB,0.2,0.3
108,False,0,0,760,0,,6187,346,19156,root,[],[],en,2021-04-12 19:50:58,,@itzgigantix Do you have a Tesla or something?,0.0,0.0
109,False,0,0,1132,22,,15425,827,227,Portland | Seattle | New York | London | Hong Kong,[],[],en,2021-04-12 19:50:58,,Another analyst sees Tesla topping $1 000  this time because of energy business https://t.co/jdhu8g7VT4,0.0,0.0
110,False,195,0,3,0,,29,82,21,"กรุงเทพมหานคร, ประเทศไทย",[],[],en,2021-04-12 19:50:58,,RT @TheBlock__: Binance launches tokenized stock trading  starts with Tesla (via @Yogita_Khatri5). https://t.co/FT9OxJpxSD,0.0,0.0
111,False,312,0,0,0,,7,1,10,,[],[],en,2021-04-12 19:51:00,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
112,True,0,0,6729,177,,9781,369,6852,,[],[],en,2021-04-12 19:51:05,,@realdarkromance You have made fun of nikola for its valuation. Tesla is just a different extreme. Otherwise its a… https://t.co/UsvT7XFWdq,0.058,0.6
113,False,0,1,77,1,,473,434,81,"Silicon Roundabout, London",[],[],en,2021-04-12 19:51:08,,@jimothayyy @binance @Tesla c'mon that's america not binance😇,0.0,0.0
114,False,0,0,483,13,,10159,309,1710,"Spalding, Lincolnshire",[],[],en,2021-04-12 19:51:10,,If this doesn’t add further to concerns over the long term health issues of 5G network nothing will. https://t.co/jSQbEG5Mqy,-0.025,0.45
115,False,312,0,9,0,,56,15,385,,[],[],en,2021-04-12 19:51:11,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
116,False,312,0,2,0,,27,3,251,,[],[],en,2021-04-12 19:51:15,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
117,False,1,0,606,11,,5914,850,20698,"Austin, TX",[68],['gigaTexas'],en,2021-04-12 19:51:15,,RT @TeslaClub3: This is a great video to get a sense of how massive #gigaTexas will be!  Wow 🤩,0.3,0.917
118,False,312,0,2,0,,59,43,45,United Kingdom,[],[],en,2021-04-12 19:51:15,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
119,True,0,0,5755,44,,13336,5320,41121,"Los Angeles, CA",[],[],en,2021-04-12 19:51:15,,@WR4NYGov @LucidMotors @Daimler @MKBHD They have some great literature out there. Sold my business partner.  He wou… https://t.co/c9ny7h05Vt,0.8,0.75
120,False,42,0,658,10,,11134,1598,25802,,"[33, 115]","['Binance', 'Tesla']",fr,2021-04-12 19:51:19,,RT @cryptoastblog: La plateforme #Binance introduit le trading d'actions tokénisées en commençant avec l'action de #Tesla 📈 Les utilisateur…,0.1,0.1
121,False,9,0,1185,8,,82377,346,2254,OUTSIDER ,[],[],en,2021-04-12 19:51:25,,RT @Chrisblin: Binance users to start buying stocks with crypto with the first stock to be listed being Tesla. . Innovation is moving fast an…,0.225,0.467
122,False,1,0,4,0,,4,33,1,,[],[],en,2021-04-12 19:51:25,,RT @shortmen420: Good People of the internet please like my showcase @elonmusk @BarackObama @DoroBaer @KingJames @ScottiePippen @IKEAUSA @T…,0.7,0.6
123,False,312,0,11,0,,78,32,174,,[],[],en,2021-04-12 19:51:25,,RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7
124,False,0,0,64,1,,3456,180,4507,Earth,[],[],und,2021-04-12 19:51:26,,🤯🥃👨🏽‍💻🪄🧿📈 https://t.co/beunjAH6g2,0.0,0.0
125,False,5001,0,164,0,,283,2399,1007,"Lagos, Nigeria",[50],['Binance'],en,2021-04-12 19:51:26,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
